Course,Year Level,Category,Comment,Sentiment,Date
BSBA,4,Faculty,"Nakakatuwa kasi may humor pa sa gitna ng mahirap na lesson, hindi nakakaantok. Buong klase, sobrang engaged lahat kasi may mga case studies na kawili-wili. That's it naman.",Positive,2026-08-15
BSA,1,Payments,"Base sa experience ko, Hindi pantay ang na-post na balance ko sa totoong binayaran ko. Also, Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late.",Negative,2026-08-16
BSIS,4,Staff,"Solved agad nila yung concern ko kahit medyo complicated pa yun. Also, Nagpapasalamat ako sa tulong nila, naayos agad yung isyu ko sa records.",Positive,2026-08-17
BSN,3,Payments,"Overall, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis.",Positive,2026-08-21
BSIT,2,Payments,"Honestly, Hindi pantay ang na-post na balance ko sa totoong binayaran ko. Kasabay nito, Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late. Sana po maayos pa.",Negative,2026-08-09
BSN,4,Payments,"Sa totoo lang, Manageable ang installment plan, kahit papaano nakakaabot naman ako. At saka, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Sana ma-continue.",Neutral,2026-08-12
BSN,2,Staff,"Ang galing ng customer service, sinagot lahat ng tanong ko nang maayos. Kasabay nito, Very accommodating sila kahit maraming tao, hindi sila nagmamadali sa amin.",Positive,2026-08-01
BSBA,2,Payments,"Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis. Kasabay nito, Napakadali ma-access ang payment history online, malinaw lahat ng transaction. That's it naman.",Positive,2026-08-21
BSIS,2,Facilities,"Base sa experience ko, Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Dagdag pa rito, Gumagana naman ang mga equipment kahit medyo luma na. Sana mapansin ito.",Neutral,2026-08-19
BSN,1,Staff,"Honestly, Friendly talaga sila kausap, hindi ka mararamdamang burden kahit maraming tanong. Kasabay nito, Naramdaman ko na sincere sila sa pagtulong, hindi lang basta trabaho lang para sa kanila. Sana po maayos pa.",Positive,2026-08-04
BSIT,1,Faculty,"For me, Ang saya ng klase dahil interactive at hindi puro lecture lang, may activities talaga. Yun lang po.",Positive,2026-08-18
BSA,2,Payments,"Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Kasabay nito, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Yun lang po.",Positive,2026-08-04
BSA,3,Facilities,"Okay lang naman ang mga pasilidad, wala namang malaking problema. At saka, Manageable naman ang traffic sa hallway kahit peak hours. Sana mapansin ito.",Neutral,2026-08-03
BEED,1,Payments,"For me, Napakadali ma-access ang payment history online, malinaw lahat ng transaction. Kasabay nito, Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Sana ma-continue.",Positive,2026-08-06
BSN,3,Faculty,"Nagustuhan ko yung ginawa niyang group projects, naging mas fun ang pag-aaral. Plus, Talaga pong natutuwa ako sa paraan ng pagtuturo ni Sir—kahit mahirap ang topic, naiintindihan ko agad. Sana mapansin ito.",Positive,2026-08-04
BSBA,1,Staff,"For me, Standard lang ang service, walang masyadong extraordinary pero gumagana naman. That's it naman.",Neutral,2026-08-20
BSA,4,Facilities,"Okay lang naman ang mga pasilidad, wala namang malaking problema. Yun lang po.",Neutral,2026-08-18
BEED,4,Payments,"Overall, Hindi pantay ang na-post na balance ko sa totoong binayaran ko. Kasabay nito, Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan. Sana ma-continue.",Negative,2026-08-03
BSA,3,Faculty,Medyo puro lecture pero at least clear naman ang mga concepts. Sana mapansin ito.,Neutral,2026-08-10
BSN,1,Payments,"Base sa experience ko, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Plus, Napakadali ma-access ang payment history online, malinaw lahat ng transaction.",Positive,2026-08-06
BEED,4,Facilities,"Honestly, Functional pa rin ang mga computer sa lab kahit mabagal konti. Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Sana mapansin ito.",Neutral,2026-08-05
BSN,4,Payments,"Sa totoo lang, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. That's it naman.",Neutral,2026-08-10
BSN,3,Staff,"Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko. Also, Friendly talaga sila kausap, hindi ka mararamdamang burden kahit maraming tanong.",Positive,2026-08-10
BSN,1,Facilities,"Honestly, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Kasabay nito, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. Sana mapansin ito.",Positive,2026-08-14
BSA,2,Facilities,"Base sa experience ko, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. Dagdag pa rito, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. That's it naman.",Positive,2026-08-11
BSIS,4,Facilities,"Honestly, Maputik at madulas ang daanan tuwing umuulan, delikado talaga. At saka, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Yun lang po.",Negative,2026-08-16
BSIS,4,Faculty,"Overall, Effective yung teaching style, gusto ko pumasok kahit umaga pa. That's it naman.",Positive,2026-08-10
BSA,1,Faculty,"Base sa experience ko, Nakakatuwa kasi may humor pa sa gitna ng mahirap na lesson, hindi nakakaantok. At saka, Grabe, ang galing mag-explain, may mga real-life examples pa na madaling ma-relate.",Positive,2026-08-20
BSIS,2,Payments,"Overall, Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan.",Negative,2026-08-20
BSBA,4,Facilities,"Base sa experience ko, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko.",Negative,2026-08-03
BSN,1,Staff,"Sa totoo lang, Medyo mabagal ang proseso pero natapos naman sa huli. Also, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. That's it naman.",Neutral,2026-08-01
BEED,1,Faculty,"Honestly, Hirap kausapin, parang ayaw talaga sumagot sa concerns namin. Grading criteria hindi malinaw, iba-iba ang score kahit parehas lang ang sagot. Sana ma-continue.",Negative,2026-08-15
BSCS,1,Facilities,"Overall, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. Kasabay nito, Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. Yun lang po.",Positive,2026-08-05
BSN,3,Faculty,"Honestly, Sobrang laganap ng typo sa slides, mukhang hindi pa na-proofread. Plus, Hindi makasagot ng maayos sa mga tanong, parang hindi rin sure sa topic.",Negative,2026-08-10
BSA,3,Payments,"Overall, Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Also, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis. That's it naman.",Positive,2026-08-09
BSIS,4,Facilities,"Honestly, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Dagdag pa rito, Functional pa rin ang mga computer sa lab kahit mabagal konti.",Neutral,2026-08-20
BSN,3,Faculty,"Base sa experience ko, Buong klase, sobrang engaged lahat kasi may mga case studies na kawili-wili. Kasabay nito, Feeling ko mas naintindihan ko ang subject dahil sa paraan ng pagtuturo niya kumpara sa ibang prof. Yun lang po.",Positive,2026-08-17
BSIT,1,Payments,"Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. Dagdag pa rito, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. That's it naman.",Negative,2026-08-04
BEED,1,Staff,"For me, Napakabilis at organized ng proseso, isang beses lang ako pumunta tapos na agad. Also, Naramdaman ko na sincere sila sa pagtulong, hindi lang basta trabaho lang para sa kanila.",Positive,2026-08-10
BSN,3,Facilities,"Base sa experience ko, Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Kasabay nito, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan.",Neutral,2026-08-21
BSIS,2,Staff,"Honestly, Approachable sila lalo na yung nasa front desk, madali lang lapitan. Dagdag pa rito, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko.",Positive,2026-08-14
BSA,2,Payments,"Sa totoo lang, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Dagdag pa rito, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante.",Positive,2026-08-14
BSN,2,Staff,"Overall, Napakabilis at organized ng proseso, isang beses lang ako pumunta tapos na agad. Very accommodating sila kahit maraming tao, hindi sila nagmamadali sa amin.",Positive,2026-08-08
BSBA,1,Faculty,"For me, Kahit strict, makikita mo naman na gusto niya kami matuto ng maayos. Kasabay nito, Ang bilis niya sumagot sa messages namin, super approachable talaga. Sana po maayos pa.",Positive,2026-08-08
BSBA,1,Faculty,"Overall, Walang malaking reklamo, pero pwede pa ring paganahin nang konti ang klase. Dagdag pa rito, Passable ang klase, may mga part lang na medyo mahirap sundan.",Neutral,2026-08-12
BSIT,3,Staff,"Sa totoo lang, Medyo mabagal ang proseso pero natapos naman sa huli.",Neutral,2026-08-03
BSA,2,Faculty,"Overall, Average lang, may improvement pero pwede pa i-improve ang engagement.",Neutral,2026-08-01
BSCS,4,Staff,"Overall, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. Also, Walang malinaw na proseso, iba-iba ang sinasabi ng bawat staff. That's it naman.",Negative,2026-08-05
BSN,2,Faculty,"Honestly, Grabe, ang galing mag-explain, may mga real-life examples pa na madaling ma-relate. Yun lang po.",Positive,2026-08-10
BSIS,2,Staff,"For me, Very accommodating sila kahit maraming tao, hindi sila nagmamadali sa amin. At saka, Maayos ang communication, may updates palagi kung ano na ang status ng request ko.",Positive,2026-08-15
BEED,4,Staff,"Sa totoo lang, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. Dagdag pa rito, Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik. Sana po maayos pa.",Neutral,2026-08-20
BSN,1,Faculty,"Base sa experience ko, Passable ang klase, may mga part lang na medyo mahirap sundan. At saka, Walang malaking reklamo, pero pwede pa ring paganahin nang konti ang klase.",Neutral,2026-08-03
BSCS,3,Faculty,"Sobrang harsh ng comments sa papers namin, hindi constructive. Plus, Sobrang laganap ng typo sa slides, mukhang hindi pa na-proofread. Sana mapansin ito.",Negative,2026-08-12
BSN,3,Facilities,"Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa. At saka, Sobrang siksikan sa room, kulang ang upuan para sa lahat ng estudyante.",Negative,2026-08-07
BSCS,3,Staff,"Sa totoo lang, Solved agad nila yung concern ko kahit medyo complicated pa yun. Also, Approachable sila lalo na yung nasa front desk, madali lang lapitan. Sana mapansin ito.",Positive,2026-08-09
BSIS,2,Staff,"Medyo mabagal ang proseso pero natapos naman sa huli. At saka, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. Sana po maayos pa.",Neutral,2026-08-07
BSCS,4,Faculty,"Talaga pong natutuwa ako sa paraan ng pagtuturo ni Sir—kahit mahirap ang topic, naiintindihan ko agad.",Positive,2026-08-10
BSCS,4,Facilities,"For me, Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa. Also, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Yun lang po.",Negative,2026-08-03
BSIS,1,Faculty,"Honestly, Sobrang helpful ng consultation hours, laging may time para sa amin. At saka, Talaga pong natutuwa ako sa paraan ng pagtuturo ni Sir—kahit mahirap ang topic, naiintindihan ko agad. That's it naman.",Positive,2026-08-18
BSN,1,Faculty,"Overall, Nakakalito ang instructions, iba-iba ang sinasabi kada session. Also, Parang galit palagi kapag nagtatanong kami, nakakatakot lumapit. Sana po maayos pa.",Negative,2026-08-05
BSN,3,Payments,"Sa totoo lang, Walang senyales o notification kapag may urgent na balance, nagulat na lang ako. Sana ma-continue.",Negative,2026-08-21
BSN,4,Faculty,"Honestly, Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman. Sana po maayos pa.",Neutral,2026-08-12
BSN,2,Payments,"Honestly, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Sana mapansin ito.",Neutral,2026-08-07
BSBA,1,Faculty,"Sa totoo lang, Consistent naman sa schedule pero konti lang ang interaction sa class. At saka, Medyo puro lecture pero at least clear naman ang mga concepts. Yun lang po.",Neutral,2026-08-04
BSCS,2,Faculty,"For me, Effective yung teaching style, gusto ko pumasok kahit umaga pa. Plus, Talaga pong natutuwa ako sa paraan ng pagtuturo ni Sir—kahit mahirap ang topic, naiintindihan ko agad. Sana po maayos pa.",Positive,2026-08-07
BSA,1,Staff,"Naantala ang enrollment ko dahil sa mali nilang input sa system. Dagdag pa rito, Sobrang unorganized ng linya, nagulo lahat kasi walang numbering system. Sana ma-continue.",Negative,2026-08-17
BSIT,4,Payments,"Base sa experience ko, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Dagdag pa rito, Manageable ang installment plan, kahit papaano nakakaabot naman ako.",Neutral,2026-08-14
BSA,2,Facilities,"Base sa experience ko, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Sobrang siksikan sa room, kulang ang upuan para sa lahat ng estudyante. Sana mapansin ito.",Negative,2026-08-16
BSN,3,Facilities,"Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. Sana ma-continue.",Positive,2026-08-14
BSA,1,Facilities,"Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Yun lang po.",Neutral,2026-08-03
BEED,1,Staff,"For me, Very accommodating sila kahit maraming tao, hindi sila nagmamadali sa amin. Sana po maayos pa.",Positive,2026-08-02
BSBA,2,Faculty,"Base sa experience ko, Sobrang laganap ng typo sa slides, mukhang hindi pa na-proofread. Nakakalito ang instructions, iba-iba ang sinasabi kada session. Sana ma-continue.",Negative,2026-08-19
BSCS,2,Facilities,"Honestly, Salamat sa maayos na CRs, laging malinis kapag pumupunta ako. Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin. Sana ma-continue.",Positive,2026-08-15
BEED,2,Facilities,"Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Dagdag pa rito, Matagal nang sira ang aircon pero wala pa ring inaayos. Sana po maayos pa.",Negative,2026-08-18
BSIT,1,Staff,"Overall, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal. Also, Approachable sila lalo na yung nasa front desk, madali lang lapitan. Sana po maayos pa.",Positive,2026-08-01
BEED,2,Faculty,"Sa totoo lang, Hirap kausapin, parang ayaw talaga sumagot sa concerns namin. Yun lang po.",Negative,2026-08-12
BSBA,3,Faculty,"Sa totoo lang, Fine naman siya bilang teacher, gets ko naman ang mga tinuturo. Also, Passable ang klase, may mga part lang na medyo mahirap sundan. Yun lang po.",Neutral,2026-08-05
BSBA,4,Facilities,"Sa totoo lang, Standard lang ang kondisyon ng canteen, walang masyadong reklamo. That's it naman.",Neutral,2026-08-14
BSCS,3,Facilities,"For me, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. Kasabay nito, Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin. Sana ma-continue.",Positive,2026-08-09
BSCS,3,Facilities,"Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Plus, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. Sana ma-continue.",Positive,2026-08-21
BEED,3,Facilities,"Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa. Dagdag pa rito, Sira ang projector kaya hirap kaming makita ang mga slides. Sana ma-continue.",Negative,2026-08-03
BSN,3,Staff,"Overall, Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami.",Negative,2026-08-16
BEED,2,Payments,"Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Also, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Sana ma-continue.",Positive,2026-08-01
BSIS,1,Faculty,"Ang saya ng klase dahil interactive at hindi puro lecture lang, may activities talaga. Dagdag pa rito, Kahit strict, makikita mo naman na gusto niya kami matuto ng maayos. Yun lang po.",Positive,2026-08-18
BSIT,4,Payments,Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan. Sana ma-continue.,Negative,2026-08-04
BSBA,4,Facilities,"Overall, Matagal nang sira ang aircon pero wala pa ring inaayos. Also, Maputik at madulas ang daanan tuwing umuulan, delikado talaga. Yun lang po.",Negative,2026-08-20
BSA,1,Staff,"Ang tagal ng pila, mahigit isang oras ako naghintay para lang sa simpleng request. Sana po maayos pa.",Negative,2026-08-02
BSN,4,Payments,"Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Also, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Sana mapansin ito.",Positive,2026-08-12
BSN,4,Payments,"Base sa experience ko, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Dagdag pa rito, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis.",Positive,2026-08-05
BSN,3,Staff,"Rude yung pagsagot sa akin kahit magalang naman ako magtanong. Hindi ma-contact ang office, ilang beses akong tumawag walang sumasagot.",Negative,2026-08-13
BEED,2,Payments,"Manageable ang installment plan, kahit papaano nakakaabot naman ako. Plus, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Sana po maayos pa.",Neutral,2026-08-19
BSIT,3,Staff,"Approachable sila lalo na yung nasa front desk, madali lang lapitan. At saka, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal. Yun lang po.",Positive,2026-08-14
BSIS,4,Faculty,"Sa totoo lang, Ok lang ang setup, minsan mabilis mag-move sa next topic pero survivable. Kasabay nito, Average lang, may improvement pero pwede pa i-improve ang engagement.",Neutral,2026-08-08
BSA,2,Faculty,"Nakaka-inspire yung dedication niya sa amin, sobrang malaking tulong sa pag-aaral ko. At saka, Nagustuhan ko yung ginawa niyang group projects, naging mas fun ang pag-aaral. Sana mapansin ito.",Positive,2026-08-17
BSA,1,Staff,"For me, Solved agad nila yung concern ko kahit medyo complicated pa yun. Kasabay nito, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal. That's it naman.",Positive,2026-08-08
BEED,1,Faculty,"Sa totoo lang, Nakaka-inspire yung dedication niya sa amin, sobrang malaking tulong sa pag-aaral ko. Sana ma-continue.",Positive,2026-08-03
BSIT,1,Staff,"Honestly, Approachable sila lalo na yung nasa front desk, madali lang lapitan.",Positive,2026-08-19
BSCS,3,Faculty,"Base sa experience ko, Nasusundan ko naman ang lesson kahit medyo mabilis minsan. Also, Ok lang ang setup, minsan mabilis mag-move sa next topic pero survivable.",Neutral,2026-08-09
BSIS,1,Payments,"Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Dagdag pa rito, Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt.",Positive,2026-08-18
BSIT,3,Payments,"Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Kasabay nito, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula.",Neutral,2026-08-12
BSA,3,Payments,"Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses. Dagdag pa rito, Walang senyales o notification kapag may urgent na balance, nagulat na lang ako. Sana mapansin ito.",Negative,2026-08-06
BEED,3,Payments,"Base sa experience ko, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Kasabay nito, Napakadali ma-access ang payment history online, malinaw lahat ng transaction.",Positive,2026-08-18
BSIS,2,Facilities,"Gumagana naman ang mga equipment kahit medyo luma na. Plus, Okay lang naman ang mga pasilidad, wala namang malaking problema.",Neutral,2026-08-13
BEED,2,Staff,"For me, Very accommodating sila kahit maraming tao, hindi sila nagmamadali sa amin. Nagpapasalamat ako sa tulong nila, naayos agad yung isyu ko sa records. Yun lang po.",Positive,2026-08-11
BSA,4,Faculty,"Effective yung teaching style, gusto ko pumasok kahit umaga pa. Sana ma-continue.",Positive,2026-08-11
BSBA,2,Facilities,"Base sa experience ko, Matagal nang sira ang aircon pero wala pa ring inaayos.",Negative,2026-08-20
BEED,2,Faculty,"Nakakalito ang instructions, iba-iba ang sinasabi kada session. Grabe ang dami ng requirements na binigay overnight lang, sobrang stressful. That's it naman.",Negative,2026-08-13
BSA,3,Staff,"Friendly talaga sila kausap, hindi ka mararamdamang burden kahit maraming tanong. At saka, Ang galing ng customer service, sinagot lahat ng tanong ko nang maayos.",Positive,2026-08-14
BSBA,4,Faculty,"Honestly, Minsan late siya pumasok pero mahigpit sa amin kapag nahuli kami. Palaging cancelled ang klase pero hindi namin alam kung ano ang gagawin instead.",Negative,2026-08-19
BEED,2,Payments,"For me, Walang senyales o notification kapag may urgent na balance, nagulat na lang ako. Also, Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan. Sana po maayos pa.",Negative,2026-08-03
BSN,1,Facilities,"Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. Kasabay nito, Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod.",Positive,2026-08-08
BEED,2,Staff,"Base sa experience ko, Rude yung pagsagot sa akin kahit magalang naman ako magtanong. Kasabay nito, Parang naiirita sila kapag nagtatanong kami, minsan makasakit ng loob ang sagot.",Negative,2026-08-02
BSN,2,Staff,"Very accommodating sila kahit maraming tao, hindi sila nagmamadali sa amin. Dagdag pa rito, Ang galing ng customer service, sinagot lahat ng tanong ko nang maayos. Yun lang po.",Positive,2026-08-11
BEED,4,Facilities,"Overall, Matagal nang sira ang aircon pero wala pa ring inaayos. Sana mapansin ito.",Negative,2026-08-10
BEED,1,Staff,"Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado. Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik.",Neutral,2026-08-11
BSA,4,Staff,"Nagawa naman yung request ko, konting hintay lang pero okay pa rin. Dagdag pa rito, Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado. That's it naman.",Neutral,2026-08-19
BSBA,3,Staff,Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado.,Neutral,2026-08-07
BSIS,3,Facilities,"Base sa experience ko, Gumagana naman ang mga equipment kahit medyo luma na.",Neutral,2026-08-05
BSA,4,Facilities,"Honestly, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko. Dagdag pa rito, Sira ang projector kaya hirap kaming makita ang mga slides.",Negative,2026-08-20
BSA,3,Payments,"Base sa experience ko, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Sana ma-continue.",Positive,2026-08-19
BEED,1,Staff,"Sa totoo lang, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko.",Positive,2026-08-05
BEED,4,Payments,"Base sa experience ko, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Plus, Okay lang ang proseso, walang malaking hassle sa pagbabayad. That's it naman.",Neutral,2026-08-19
BSN,2,Staff,"Standard lang ang service, walang masyadong extraordinary pero gumagana naman. Sana po maayos pa.",Neutral,2026-08-16
BEED,4,Staff,"Rude yung pagsagot sa akin kahit magalang naman ako magtanong. Plus, Sobrang unorganized ng linya, nagulo lahat kasi walang numbering system. That's it naman.",Negative,2026-08-10
BSBA,3,Faculty,"Sa totoo lang, Late palagi mag-post ng grades kaya hindi namin alam kung saan kami kulang. Yun lang po.",Negative,2026-08-13
BSN,2,Faculty,"Manageable ang workload, though pwede pang dagdagan ng examples. Also, Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa. Sana ma-continue.",Neutral,2026-08-19
BSBA,1,Staff,"Overall, Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik.",Neutral,2026-08-12
BSA,2,Staff,"Base sa experience ko, Medyo mabagal ang proseso pero natapos naman sa huli. Sana ma-continue.",Neutral,2026-08-15
BSIT,4,Faculty,"For me, Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa. Dagdag pa rito, Ok lang ang setup, minsan mabilis mag-move sa next topic pero survivable.",Neutral,2026-08-12
BSIT,4,Staff,"Nawala yung documents ko, kailangan ko pang mag-resubmit ng lahat. Dagdag pa rito, Ang tagal ng pila, mahigit isang oras ako naghintay para lang sa simpleng request.",Negative,2026-08-06
BSBA,2,Payments,"Walang senyales o notification kapag may urgent na balance, nagulat na lang ako. Also, Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late.",Negative,2026-08-17
BSIT,3,Faculty,"Overall, Nakakalito ang instructions, iba-iba ang sinasabi kada session.",Negative,2026-08-08
BSA,4,Facilities,"Base sa experience ko, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Dagdag pa rito, Gumagana naman ang mga equipment kahit medyo luma na. Sana ma-continue.",Neutral,2026-08-01
BSA,2,Payments,"Base sa experience ko, Clear ang breakdown ng fees, walang hidden charges na nakakagulat. Dagdag pa rito, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Sana ma-continue.",Positive,2026-08-10
BSCS,3,Facilities,"Base sa experience ko, Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa. Kasabay nito, Matagal nang sira ang aircon pero wala pa ring inaayos. Sana mapansin ito.",Negative,2026-08-17
BSCS,1,Staff,"Honestly, Sobrang unorganized ng linya, nagulo lahat kasi walang numbering system. At saka, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. Yun lang po.",Negative,2026-08-04
BSIT,2,Staff,"Sapat naman ang tulong, though pwede pang paganahan ang follow-through. Dagdag pa rito, Standard lang ang service, walang masyadong extraordinary pero gumagana naman. Sana po maayos pa.",Neutral,2026-08-16
BSN,2,Facilities,"Sa totoo lang, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta.",Positive,2026-08-14
BSCS,1,Faculty,"For me, Sobrang harsh ng comments sa papers namin, hindi constructive. Yun lang po.",Negative,2026-08-09
BSBA,4,Staff,"For me, Ang tagal ng pila, mahigit isang oras ako naghintay para lang sa simpleng request. Kasabay nito, Nawala yung documents ko, kailangan ko pang mag-resubmit ng lahat. That's it naman.",Negative,2026-08-04
BSA,1,Facilities,"Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa. Kasabay nito, Maputik at madulas ang daanan tuwing umuulan, delikado talaga. Yun lang po.",Negative,2026-08-16
BSBA,4,Staff,Rude yung pagsagot sa akin kahit magalang naman ako magtanong. Sana po maayos pa.,Negative,2026-08-03
BSN,1,Faculty,"Kahit strict, makikita mo naman na gusto niya kami matuto ng maayos.",Positive,2026-08-05
BSCS,1,Staff,"Naantala ang enrollment ko dahil sa mali nilang input sa system. Kasabay nito, Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami. Sana mapansin ito.",Negative,2026-08-09
BSA,4,Faculty,"Overall, Sufficient ang materials na ibinigay, though di gaanong interactive. At saka, Average lang, may improvement pero pwede pa i-improve ang engagement.",Neutral,2026-08-10
BSCS,3,Payments,"Okay lang ang proseso, walang malaking hassle sa pagbabayad. Plus, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. That's it naman.",Neutral,2026-08-13
BEED,4,Staff,"Base sa experience ko, Medyo mabagal ang proseso pero natapos naman sa huli. Plus, Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik.",Neutral,2026-08-06
BSA,3,Payments,"Base sa experience ko, Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late. Dagdag pa rito, Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses.",Negative,2026-08-17
BSCS,3,Faculty,"Nahihirapan akong sumunod sa lecture kasi sobrang bilis at walang recap. Kasabay nito, Feeling ko sobrang favoritism, iba yung treatment sa ibang section. That's it naman.",Negative,2026-08-16
BSN,3,Staff,"Medyo mabagal ang proseso pero natapos naman sa huli. Plus, Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses.",Neutral,2026-08-02
BEED,3,Faculty,"Sa totoo lang, Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman.",Neutral,2026-08-14
BSA,3,Facilities,"Maputik at madulas ang daanan tuwing umuulan, delikado talaga. That's it naman.",Negative,2026-08-02
